"Longitude","Latitude","GridID","TileID"
112.547,44.6958,6102437,182
112.559,44.6958,6102438,182
112.571,44.6958,6102439,182
112.582,44.6958,6102440,182
112.594,44.6958,6102441,182
112.606,44.6958,6102442,182
112.617,44.6958,6102443,182
112.629,44.6958,6102444,182
112.641,44.6958,6102445,182
112.653,44.6958,6102446,182
112.664,44.6958,6102447,182
112.676,44.6958,6102448,182
112.688,44.6958,6102449,182
112.699,44.6958,6102450,182
112.711,44.6958,6102451,182
112.723,44.6958,6102452,182
112.735,44.6958,6102453,182
112.746,44.6958,6102454,182
112.758,44.6958,6102455,182
112.77,44.6958,6102456,182
112.782,44.6958,6102457,182
112.793,44.6958,6102458,182
112.805,44.6958,6102459,182
112.817,44.6958,6102460,182
112.828,44.6958,6102461,182
112.84,44.6958,6102462,182
112.852,44.6958,6102463,182
112.864,44.6958,6102464,182
112.875,44.6958,6102465,182
112.887,44.6958,6102466,182
112.899,44.6958,6102467,182
112.91,44.6958,6102468,182
112.922,44.6958,6102469,182
112.934,44.6958,6102470,182
112.946,44.6958,6102471,182
112.957,44.6958,6102472,182
112.969,44.6958,6102473,182
112.981,44.6958,6102474,182
112.993,44.6958,6102475,182
113.004,44.6958,6102476,182
113.016,44.6958,6102477,182
113.028,44.6958,6102478,182
113.039,44.6958,6102479,182
113.051,44.6958,6102480,182
113.063,44.6958,6102481,182
113.075,44.6958,6102482,182
113.086,44.6958,6102483,182
113.098,44.6958,6102484,182
113.11,44.6958,6102485,182
113.122,44.6958,6102486,182
113.133,44.6958,6102487,182
113.145,44.6958,6102488,182
113.157,44.6958,6102489,182
113.168,44.6958,6102490,182
113.18,44.6958,6102491,182
113.192,44.6958,6102492,182
113.204,44.6958,6102493,182
113.215,44.6958,6102494,182
113.227,44.6958,6102495,182
113.239,44.6958,6102496,182
113.25,44.6958,6102497,182
113.262,44.6958,6102498,182
113.274,44.6958,6102499,182
113.286,44.6958,6102500,182
113.297,44.6958,6102501,182
113.309,44.6958,6102502,182
113.321,44.6958,6102503,182
113.333,44.6958,6102504,182
113.344,44.6958,6102505,182
113.356,44.6958,6102506,182
113.368,44.6958,6102507,182
113.379,44.6958,6102508,182
113.391,44.6958,6102509,182
113.403,44.6958,6102510,182
113.415,44.6958,6102511,182
113.426,44.6958,6102512,182
113.438,44.6958,6102513,182
113.45,44.6958,6102514,182
113.461,44.6958,6102515,182
113.473,44.6958,6102516,182
113.485,44.6958,6102517,182
113.497,44.6958,6102518,182
113.508,44.6958,6102519,182
113.52,44.6958,6102520,182
113.532,44.6958,6102521,182
113.544,44.6958,6102522,182
113.555,44.6958,6102523,182
113.567,44.6958,6102524,182
113.579,44.6958,6102525,182
113.59,44.6958,6102526,182
113.602,44.6958,6102527,182
113.614,44.6958,6102528,182
113.626,44.6958,6102529,182
113.637,44.6958,6102530,182
113.649,44.6958,6102531,182
113.661,44.6958,6102532,182
113.673,44.6958,6102533,182
113.684,44.6958,6102534,182
113.696,44.6958,6102535,182
113.708,44.6958,6102536,182
113.719,44.6958,6102537,182
113.731,44.6958,6102538,182
113.743,44.6958,6102539,182
113.755,44.6958,6102540,182
113.766,44.6958,6102541,182
113.778,44.6958,6102542,182
113.79,44.6958,6102543,182
113.801,44.6958,6102544,182
113.813,44.6958,6102545,182
113.825,44.6958,6102546,182
113.837,44.6958,6102547,182
113.848,44.6958,6102548,182
113.86,44.6958,6102549,182
113.872,44.6958,6102550,182
113.884,44.6958,6102551,182
113.895,44.6958,6102552,182
113.907,44.6958,6102553,182
113.919,44.6958,6102554,182
113.93,44.6958,6102555,182
113.942,44.6958,6102556,182
113.954,44.6958,6102557,182
113.966,44.6958,6102558,182
113.977,44.6958,6102559,182
113.989,44.6958,6102560,182
114.001,44.6958,6102561,182
114.012,44.6958,6102562,182
114.024,44.6958,6102563,182
114.036,44.6958,6102564,182
114.048,44.6958,6102565,182
114.059,44.6958,6102566,182
114.071,44.6958,6102567,182
114.083,44.6958,6102568,182
114.095,44.6958,6102569,182
114.106,44.6958,6102570,182
114.118,44.6958,6102571,182
114.13,44.6958,6102572,182
114.141,44.6958,6102573,182
114.153,44.6958,6102574,182
114.165,44.6958,6102575,182
114.177,44.6958,6102576,182
114.188,44.6958,6102577,182
114.2,44.6958,6102578,182
114.212,44.6958,6102579,182
114.223,44.6958,6102580,182
114.235,44.6958,6102581,182
114.247,44.6958,6102582,182
114.259,44.6958,6102583,182
114.27,44.6958,6102584,182
114.282,44.6958,6102585,182
114.294,44.6958,6102586,182
114.306,44.6958,6102587,182
114.317,44.6958,6102588,182
114.329,44.6958,6102589,182
114.341,44.6958,6102590,182
114.352,44.6958,6102591,182
114.364,44.6958,6102592,182
114.376,44.6958,6102593,182
114.388,44.6958,6102594,182
114.399,44.6958,6102595,182
114.411,44.6958,6102596,182
114.423,44.6958,6102597,182
114.434,44.6958,6102598,182
114.446,44.6958,6102599,182
114.458,44.6958,6102600,182
114.47,44.6958,6102601,182
114.481,44.6958,6102602,182
114.493,44.6958,6102603,182
114.505,44.6958,6102604,182
114.517,44.6958,6102605,182
114.528,44.6958,6102606,182
114.54,44.6958,6102607,182
114.552,44.6958,6102608,182
114.563,44.6958,6102609,182
114.575,44.6958,6102610,182
114.587,44.6958,6102611,182
114.599,44.6958,6102612,182
114.61,44.6958,6102613,182
114.622,44.6958,6102614,182
114.634,44.6958,6102615,182
114.646,44.6958,6102616,182
114.657,44.6958,6102617,182
114.669,44.6958,6102618,182
114.681,44.6958,6102619,182
114.692,44.6958,6102620,182
114.704,44.6958,6102621,182
114.716,44.6958,6102622,182
114.728,44.6958,6102623,182
114.739,44.6958,6102624,182
114.751,44.6958,6102625,182
114.763,44.6958,6102626,182
114.774,44.6958,6102627,182
114.786,44.6958,6102628,182
114.798,44.6958,6102629,182
114.81,44.6958,6102630,182
114.821,44.6958,6102631,182
114.833,44.6958,6102632,182
114.845,44.6958,6102633,182
114.857,44.6958,6102634,182
114.868,44.6958,6102635,182
114.88,44.6958,6102636,182
114.892,44.6958,6102637,182
114.903,44.6958,6102638,182
114.915,44.6958,6102639,182
114.927,44.6958,6102640,182
114.939,44.6958,6102641,182
114.95,44.6958,6102642,182
114.962,44.6958,6102643,182
114.974,44.6958,6102644,182
114.985,44.6958,6102645,182
114.997,44.6958,6102646,182
112.531,44.6875,6103637,182
112.543,44.6875,6103638,182
112.554,44.6875,6103639,182
112.566,44.6875,6103640,182
112.578,44.6875,6103641,182
112.59,44.6875,6103642,182
112.601,44.6875,6103643,182
112.613,44.6875,6103644,182
112.625,44.6875,6103645,182
112.636,44.6875,6103646,182
112.648,44.6875,6103647,182
112.66,44.6875,6103648,182
112.672,44.6875,6103649,182
112.683,44.6875,6103650,182
112.695,44.6875,6103651,182
112.707,44.6875,6103652,182
112.718,44.6875,6103653,182
112.73,44.6875,6103654,182
112.742,44.6875,6103655,182
112.754,44.6875,6103656,182
112.765,44.6875,6103657,182
112.777,44.6875,6103658,182
112.789,44.6875,6103659,182
112.8,44.6875,6103660,182
112.812,44.6875,6103661,182
112.824,44.6875,6103662,182
112.836,44.6875,6103663,182
112.847,44.6875,6103664,182
112.859,44.6875,6103665,182
112.871,44.6875,6103666,182
112.883,44.6875,6103667,182
112.894,44.6875,6103668,182
112.906,44.6875,6103669,182
112.918,44.6875,6103670,182
112.929,44.6875,6103671,182
112.941,44.6875,6103672,182
112.953,44.6875,6103673,182
112.965,44.6875,6103674,182
112.976,44.6875,6103675,182
112.988,44.6875,6103676,182
113,44.6875,6103677,182
113.011,44.6875,6103678,182
113.023,44.6875,6103679,182
113.035,44.6875,6103680,182
113.047,44.6875,6103681,182
113.058,44.6875,6103682,182
113.07,44.6875,6103683,182
113.082,44.6875,6103684,182
113.094,44.6875,6103685,182
113.105,44.6875,6103686,182
113.117,44.6875,6103687,182
113.129,44.6875,6103688,182
113.14,44.6875,6103689,182
113.152,44.6875,6103690,182
113.164,44.6875,6103691,182
113.176,44.6875,6103692,182
113.187,44.6875,6103693,182
113.199,44.6875,6103694,182
113.211,44.6875,6103695,182
113.222,44.6875,6103696,182
113.234,44.6875,6103697,182
113.246,44.6875,6103698,182
113.258,44.6875,6103699,182
113.269,44.6875,6103700,182
113.281,44.6875,6103701,182
113.293,44.6875,6103702,182
113.305,44.6875,6103703,182
113.316,44.6875,6103704,182
113.328,44.6875,6103705,182
113.34,44.6875,6103706,182
113.351,44.6875,6103707,182
113.363,44.6875,6103708,182
113.375,44.6875,6103709,182
113.387,44.6875,6103710,182
113.398,44.6875,6103711,182
113.41,44.6875,6103712,182
113.422,44.6875,6103713,182
113.433,44.6875,6103714,182
113.445,44.6875,6103715,182
113.457,44.6875,6103716,182
113.469,44.6875,6103717,182
113.48,44.6875,6103718,182
113.492,44.6875,6103719,182
113.504,44.6875,6103720,182
113.515,44.6875,6103721,182
113.527,44.6875,6103722,182
113.539,44.6875,6103723,182
113.551,44.6875,6103724,182
113.562,44.6875,6103725,182
113.574,44.6875,6103726,182
113.586,44.6875,6103727,182
113.598,44.6875,6103728,182
113.609,44.6875,6103729,182
113.621,44.6875,6103730,182
113.633,44.6875,6103731,182
113.644,44.6875,6103732,182
113.656,44.6875,6103733,182
113.668,44.6875,6103734,182
113.68,44.6875,6103735,182
113.691,44.6875,6103736,182
113.703,44.6875,6103737,182
113.715,44.6875,6103738,182
113.726,44.6875,6103739,182
113.738,44.6875,6103740,182
113.75,44.6875,6103741,182
113.762,44.6875,6103742,182
113.773,44.6875,6103743,182
113.785,44.6875,6103744,182
113.797,44.6875,6103745,182
113.809,44.6875,6103746,182
113.82,44.6875,6103747,182
113.832,44.6875,6103748,182
113.844,44.6875,6103749,182
113.855,44.6875,6103750,182
113.867,44.6875,6103751,182
113.879,44.6875,6103752,182
113.891,44.6875,6103753,182
113.902,44.6875,6103754,182
113.914,44.6875,6103755,182
113.926,44.6875,6103756,182
113.937,44.6875,6103757,182
113.949,44.6875,6103758,182
113.961,44.6875,6103759,182
113.973,44.6875,6103760,182
113.984,44.6875,6103761,182
113.996,44.6875,6103762,182
114.008,44.6875,6103763,182
114.02,44.6875,6103764,182
114.031,44.6875,6103765,182
114.043,44.6875,6103766,182
114.055,44.6875,6103767,182
114.066,44.6875,6103768,182
114.078,44.6875,6103769,182
114.09,44.6875,6103770,182
114.102,44.6875,6103771,182
114.113,44.6875,6103772,182
114.125,44.6875,6103773,182
114.137,44.6875,6103774,182
114.148,44.6875,6103775,182
114.16,44.6875,6103776,182
114.172,44.6875,6103777,182
114.184,44.6875,6103778,182
114.195,44.6875,6103779,182
114.207,44.6875,6103780,182
114.219,44.6875,6103781,182
114.23,44.6875,6103782,182
114.242,44.6875,6103783,182
114.254,44.6875,6103784,182
114.266,44.6875,6103785,182
114.277,44.6875,6103786,182
114.289,44.6875,6103787,182
114.301,44.6875,6103788,182
114.313,44.6875,6103789,182
114.324,44.6875,6103790,182
114.336,44.6875,6103791,182
114.348,44.6875,6103792,182
114.359,44.6875,6103793,182
114.371,44.6875,6103794,182
114.383,44.6875,6103795,182
114.395,44.6875,6103796,182
114.406,44.6875,6103797,182
114.418,44.6875,6103798,182
114.43,44.6875,6103799,182
114.441,44.6875,6103800,182
114.453,44.6875,6103801,182
114.465,44.6875,6103802,182
114.477,44.6875,6103803,182
114.488,44.6875,6103804,182
114.5,44.6875,6103805,182
114.512,44.6875,6103806,182
114.524,44.6875,6103807,182
114.535,44.6875,6103808,182
114.547,44.6875,6103809,182
114.559,44.6875,6103810,182
114.57,44.6875,6103811,182
114.582,44.6875,6103812,182
114.594,44.6875,6103813,182
114.606,44.6875,6103814,182
114.617,44.6875,6103815,182
114.629,44.6875,6103816,182
114.641,44.6875,6103817,182
114.652,44.6875,6103818,182
114.664,44.6875,6103819,182
114.676,44.6875,6103820,182
114.688,44.6875,6103821,182
114.699,44.6875,6103822,182
114.711,44.6875,6103823,182
114.723,44.6875,6103824,182
114.735,44.6875,6103825,182
114.746,44.6875,6103826,182
114.758,44.6875,6103827,182
114.77,44.6875,6103828,182
114.781,44.6875,6103829,182
114.793,44.6875,6103830,182
114.805,44.6875,6103831,182
114.817,44.6875,6103832,182
114.828,44.6875,6103833,182
114.84,44.6875,6103834,182
114.852,44.6875,6103835,182
114.863,44.6875,6103836,182
114.875,44.6875,6103837,182
114.887,44.6875,6103838,182
114.899,44.6875,6103839,182
114.91,44.6875,6103840,182
114.922,44.6875,6103841,182
114.934,44.6875,6103842,182
114.945,44.6875,6103843,182
114.957,44.6875,6103844,182
114.969,44.6875,6103845,182
114.981,44.6875,6103846,182
114.992,44.6875,6103847,182
112.515,44.6792,6104837,182
112.526,44.6792,6104838,182
112.538,44.6792,6104839,182
112.55,44.6792,6104840,182
112.562,44.6792,6104841,182
112.573,44.6792,6104842,182
112.585,44.6792,6104843,182
112.597,44.6792,6104844,182
112.608,44.6792,6104845,182
112.62,44.6792,6104846,182
112.632,44.6792,6104847,182
112.644,44.6792,6104848,182
112.655,44.6792,6104849,182
112.667,44.6792,6104850,182
112.679,44.6792,6104851,182
112.691,44.6792,6104852,182
112.702,44.6792,6104853,182
112.714,44.6792,6104854,182
112.726,44.6792,6104855,182
112.737,44.6792,6104856,182
112.749,44.6792,6104857,182
112.761,44.6792,6104858,182
112.773,44.6792,6104859,182
112.784,44.6792,6104860,182
112.796,44.6792,6104861,182
112.808,44.6792,6104862,182
112.819,44.6792,6104863,182
112.831,44.6792,6104864,182
112.843,44.6792,6104865,182
112.855,44.6792,6104866,182
112.866,44.6792,6104867,182
112.878,44.6792,6104868,182
112.89,44.6792,6104869,182
112.901,44.6792,6104870,182
112.913,44.6792,6104871,182
112.925,44.6792,6104872,182
112.937,44.6792,6104873,182
112.948,44.6792,6104874,182
112.96,44.6792,6104875,182
112.972,44.6792,6104876,182
112.983,44.6792,6104877,182
112.995,44.6792,6104878,182
113.007,44.6792,6104879,182
113.019,44.6792,6104880,182
113.03,44.6792,6104881,182
113.042,44.6792,6104882,182
113.054,44.6792,6104883,182
113.066,44.6792,6104884,182
113.077,44.6792,6104885,182
113.089,44.6792,6104886,182
113.101,44.6792,6104887,182
113.112,44.6792,6104888,182
113.124,44.6792,6104889,182
113.136,44.6792,6104890,182
113.148,44.6792,6104891,182
113.159,44.6792,6104892,182
113.171,44.6792,6104893,182
113.183,44.6792,6104894,182
113.194,44.6792,6104895,182
113.206,44.6792,6104896,182
113.218,44.6792,6104897,182
113.23,44.6792,6104898,182
113.241,44.6792,6104899,182
113.253,44.6792,6104900,182
113.265,44.6792,6104901,182
113.276,44.6792,6104902,182
113.288,44.6792,6104903,182
113.3,44.6792,6104904,182
113.312,44.6792,6104905,182
113.323,44.6792,6104906,182
113.335,44.6792,6104907,182
113.347,44.6792,6104908,182
113.359,44.6792,6104909,182
113.37,44.6792,6104910,182
113.382,44.6792,6104911,182
113.394,44.6792,6104912,182
113.405,44.6792,6104913,182
113.417,44.6792,6104914,182
113.429,44.6792,6104915,182
113.441,44.6792,6104916,182
113.452,44.6792,6104917,182
113.464,44.6792,6104918,182
113.476,44.6792,6104919,182
113.487,44.6792,6104920,182
113.499,44.6792,6104921,182
113.511,44.6792,6104922,182
113.523,44.6792,6104923,182
113.534,44.6792,6104924,182
113.546,44.6792,6104925,182
113.558,44.6792,6104926,182
113.569,44.6792,6104927,182
113.581,44.6792,6104928,182
113.593,44.6792,6104929,182
113.605,44.6792,6104930,182
113.616,44.6792,6104931,182
113.628,44.6792,6104932,182
113.64,44.6792,6104933,182
113.652,44.6792,6104934,182
113.663,44.6792,6104935,182
113.675,44.6792,6104936,182
113.687,44.6792,6104937,182
113.698,44.6792,6104938,182
113.71,44.6792,6104939,182
113.722,44.6792,6104940,182
113.734,44.6792,6104941,182
113.745,44.6792,6104942,182
113.757,44.6792,6104943,182
113.769,44.6792,6104944,182
113.78,44.6792,6104945,182
113.792,44.6792,6104946,182
113.804,44.6792,6104947,182
113.816,44.6792,6104948,182
113.827,44.6792,6104949,182
113.839,44.6792,6104950,182
113.851,44.6792,6104951,182
113.862,44.6792,6104952,182
113.874,44.6792,6104953,182
113.886,44.6792,6104954,182
113.898,44.6792,6104955,182
113.909,44.6792,6104956,182
113.921,44.6792,6104957,182
113.933,44.6792,6104958,182
113.945,44.6792,6104959,182
113.956,44.6792,6104960,182
113.968,44.6792,6104961,182
113.98,44.6792,6104962,182
113.991,44.6792,6104963,182
114.003,44.6792,6104964,182
114.015,44.6792,6104965,182
114.027,44.6792,6104966,182
114.038,44.6792,6104967,182
114.05,44.6792,6104968,182
114.062,44.6792,6104969,182
114.073,44.6792,6104970,182
114.085,44.6792,6104971,182
114.097,44.6792,6104972,182
114.109,44.6792,6104973,182
114.12,44.6792,6104974,182
114.132,44.6792,6104975,182
114.144,44.6792,6104976,182
114.155,44.6792,6104977,182
114.167,44.6792,6104978,182
114.179,44.6792,6104979,182
114.191,44.6792,6104980,182
114.202,44.6792,6104981,182
114.214,44.6792,6104982,182
114.226,44.6792,6104983,182
114.238,44.6792,6104984,182
114.249,44.6792,6104985,182
114.261,44.6792,6104986,182
114.273,44.6792,6104987,182
114.284,44.6792,6104988,182
114.296,44.6792,6104989,182
114.308,44.6792,6104990,182
114.32,44.6792,6104991,182
114.331,44.6792,6104992,182
114.343,44.6792,6104993,182
114.355,44.6792,6104994,182
114.366,44.6792,6104995,182
114.378,44.6792,6104996,182
